date,SMB,HML,RMW,CMA,ESG,MKT_RF
2010-07-02,-0.01811774324838096,0.026365280646484343,0.010271719568308135,0.011639016576217104,0.0034157579945941485,0.001953
2010-07-09,0.002351042100114645,-0.012100196757247994,0.008081177493548398,0.0005317052289377996,-0.004142511757146868,0.024953
2010-07-16,0.0037247664199544076,-0.0011027434930558305,-0.005986511470277447,-0.007783246635594634,-0.0007996350705583456,0.000953
2010-07-23,0.0015828312144827578,-0.01286126637221885,-8.628698194307338e-05,-0.00014069662583797438,0.011665721979479932,0.003953
2010-07-30,0.0019523222943632261,-0.0007356356032525574,-0.004094740220954733,-0.0068079403029857955,-0.008879008183387889,-0.003048
2010-08-06,0.010434782198256677,-0.024570263870693426,-0.0022304941491269187,-0.0052999499613507065,-0.0018927753398533254,0.015953
2010-08-13,0.005424719510162786,-0.009013159070528385,0.0063059096790767785,0.003554527826145744,-0.002147874721388452,0.013953
2010-08-20,0.000234208648729378,-0.00034662602163570456,-0.002711655049405931,-0.015263112462121616,0.0012372877316861356,-0.018048
2010-08-27,0.013116996889763937,-0.020169631371033163,-0.007285524174699508,-0.011019396787734202,-0.010466109688892816,0.002953
2010-09-03,0.017556353515314267,-0.025396538522786647,-0.01434732401400507,-0.01811869204893749,-0.008693340567406338,0.001953
2010-09-10,0.002571373692230793,-0.013670667644154163,-0.007169387176552458,-0.007129483790944861,0.002604336151358889,0.003953
2010-09-17,-0.004271986841025418,-0.006414136283494999,-0.0006264757861379236,-0.0003213192900976998,-0.010024203769653149,-4.8e-05
2010-09-21,-0.00031526777145565065,-0.0004687987226428669,-0.005537177722839022,-0.008569519806157756,-0.00695709872072868,0.000953
2010-09-30,0.010302657781297023,-0.0387317975403686,-0.018256571436312936,0.01841243051344465,-0.01662248923008846,0.016953
2010-10-08,-0.0066286166933263975,0.00016771285137959918,0.0047905977942099,0.0018182629661119,0.003241681872603843,0.029953
2010-10-15,-0.04022012035491584,0.061939943780715025,-0.004297250975041861,0.03128083994575153,0.022359916711852,0.028953
2010-10-22,0.008051024564516887,-0.02098596237288824,0.011901723825600424,0.0018420237230563075,0.0002958457651262292,-5.3e-05
2010-10-29,0.01738248895340009,-0.015426335093473943,-0.015607912005576003,-0.01552085062200398,-0.01857774203940099,-0.003053
2010-11-05,0.005458424746165796,0.0005676085734362887,-0.013139157298682409,-0.010155954749571872,-0.017643766417295287,0.014947
2010-11-12,0.010103907833355831,-0.02861026430809932,0.0048845008206973095,0.001177566823808707,-0.017351634274178133,-0.053053
2010-11-19,0.013944307171567142,0.00014853933322433666,0.005800423153371075,0.004086925611574262,-0.0034967836882150785,0.010947
2010-11-26,0.009047301888274906,-0.02224736198391819,0.003244095652260276,-0.00291455990463535,-0.004221862018342452,-0.009053
2010-12-03,-0.0006594099898914376,0.007455649059010984,0.0023803796641597218,0.004476259843579664,0.009376395617208223,-0.001053
2010-12-10,-0.0009552899352508236,0.01336480313463075,3.617837502549806e-05,0.010434041479505251,0.006344774216572581,0.010947
2010-12-17,0.011342335482558166,-0.004359091507124827,-0.009176781563634308,0.0034419560593453025,-2.3648210631957434e-05,-0.002053
2010-12-24,-0.005345292029680404,0.017155541678975324,0.002180010929688576,0.01716366426387104,0.007824421618388776,-0.008053
2010-12-31,0.0010903470842585712,-0.019317305021945185,0.007782050977166623,-0.003062457261742145,-0.007352265804656292,0.016938
2011-01-07,0.002541891855475853,0.017836649350386515,-0.011761513999771595,0.003594353100139447,0.0040098405965276205,0.004938
2011-01-14,-0.011087084747324907,0.011992414573212477,-0.004717998792502627,-0.00772906748265488,0.002001603649454141,-0.013063
2011-01-21,-0.004846832488393547,0.017357699784053326,-0.012359432235196928,-0.016141166434999167,0.007380145108457144,0.011938
2011-01-28,-0.011532434658887527,0.012774574443150584,-0.00709585203212207,-0.0034577526569680404,0.003500131552273453,0.001938
2011-02-01,0.0053018064497495476,-0.006160117638707007,-0.007882817518967621,-0.002858336980847559,-0.002289754239097646,0.002938
2011-02-11,0.009068390767941966,-0.006269235647504506,-0.005805153343818009,0.0006670716516918515,-0.01126780446460978,0.004928
2011-02-18,-0.0036683666740507455,0.004801021594170086,-0.0160533451273566,-0.003404419987595164,0.0015804109046440445,-0.009072
2011-02-25,0.01537525649884384,-0.007429837860016881,-0.009279204308285069,0.005367948592897815,-0.011522572544663193,0.000928
2011-03-04,0.0038665173182920115,-0.0009914423254305717,0.0005892114339661192,0.001188744263157484,0.014688632484025488,0.012928
2011-03-11,0.010876158337858988,-0.00369296705342199,-0.0029874531353861603,0.003200288195208361,-0.007182647892933198,-0.008072
2011-03-18,0.005023616793545664,-0.002325674108540985,0.0005172762246371236,-0.009566400213227823,0.0010565824231712714,0.002928
2011-03-25,0.009460407441446723,0.003402470575051469,-0.001424925087162715,0.00699622930790246,-0.003026399104041455,0.010928
2011-04-01,-0.0032813664248668344,0.009905573473854129,-0.003787767442270017,-0.0009244526663846203,0.010185093943636866,0.012928
2011-04-08,0.002203302313631094,-0.0004093157479926127,-0.010350233031714891,-0.0021507714410487523,0.0036231092772643775,0.007921
2011-04-15,-0.002453357392612324,0.0008017812776941088,-0.014197488006632418,-0.0126879112952326,-0.0040467037385593435,0.002921
2011-04-22,0.008511638540555453,-0.004474231694476578,-0.007704632374332974,-0.003181500489410773,-0.007967721084662517,-0.006079
2011-04-29,-0.016239379030555057,0.007154764769434981,0.00583241472321943,0.0073640259874071376,0.0038816975882807812,0.009921
2011-05-06,0.008713651004502209,-0.006819309944943022,-0.006558721761786328,-0.010733542036413109,-0.006610967881937985,-0.003079
2011-05-13,0.015721855292598036,-0.003108857194039196,-0.0034751820751951984,0.005539356860196934,0.003813162649567984,0.008921
2011-05-20,0.0018319803832523328,-0.015209351112449282,0.0046456046754165155,-0.006113234720721322,-0.00816804516979657,-0.001079
2011-05-27,-0.01931095747547171,0.006158751192448117,0.005843256547718667,0.006625277572322841,0.0062862212135395,-0.011079
2011-06-03,0.0029639311065153256,-0.0039074136979390895,-0.003977191490475545,0.0010876491581926322,0.0014344582192235935,0.009921
2011-06-10,-0.0006489026311674629,-0.0020500381684311368,-0.005058935516048618,-0.005841476960580325,-0.0053999358769843036,0.001921
